file_idx,event_idx,gen_particle_idx,eta,phi,pt,vx,vy,vz,sum_e,sum_e_minus_pz,Q2,x,y
2,0,41,-4.638777732849,0.884273707867,16.428960800171,0.0,0.0,0.0,48.289921177332,89.286863252764,305.011108398438,0.002509887097,0.115078955889
2,1,51,-4.750529289246,-1.648665904999,14.035787582397,0.0,0.0,0.0,6.308495896911,2.006583627629,108.265937805176,0.000104190192,0.984009861946
2,2,14,-5.154427528381,-1.833025455475,10.933924674988,0.0,0.0,0.0,12.869916482848,15.94767202485,121.209854125977,0.008385483176,0.013688134961
2,3,28,-4.563086986542,1.623674869537,6.613712310791,0.0,0.0,0.0,2.294215819904,0.255355788498,132.441162109375,0.000187265148,0.669731140137
2,4,20,-3.734325408936,1.554089069366,44.198936462402,0.0,0.0,0.0,33.514841455484,44.748154025577,2027.291137695312,0.052775610238,0.036376196891
2,5,1,-5.086891651154,0.265221178532,8.832168579102,0.0,0.0,0.0,3.687406290261,4.136667988775,104.751335144043,0.00038853049,0.255310624838
2,6,17,-4.796464920044,2.736938238144,13.881169319153,0.0,0.0,0.0,5.791969388171,3.474922207789,220.114669799805,0.00167278992,0.124606877565
2,7,7,-4.895765304565,-1.833721399307,14.154324531555,0.0,0.0,0.0,8.668003527656,12.84000924169,203.229385375977,0.013559401035,0.0141932033
2,8,28,-5.195684909821,-0.763352811337,10.402126312256,0.0,0.0,0.0,36.549208663397,38.528394615185,110.653762817383,0.004733536858,0.022136801854
2,9,1,-4.152777194977,-0.920105338097,14.926489830017,0.0,0.0,0.0,1.239766220455,0.919576217518,450.537170410156,0.000844037917,0.505478978157
